sex,metric,measurement_type,age_weeks,measurement_value,value
Boy,Head_Circumference_cm,z-score,62,-2,40.26
Boy,Head_Circumference_cm,z-score,62,-1,41.43
Boy,Head_Circumference_cm,z-score,62,0,42.59
Boy,Head_Circumference_cm,z-score,62,1,43.75
Boy,Head_Circumference_cm,z-score,62,2,44.92
Boy,Head_Circumference_cm,z-score,62,3,46.08
Boy,Head_Circumference_cm,z-score,63,-3,39.28
Boy,Head_Circumference_cm,z-score,63,-2,40.45
Boy,Head_Circumference_cm,z-score,63,-1,41.63
Boy,Head_Circumference_cm,z-score,63,0,42.81
Boy,Head_Circumference_cm,z-score,63,1,43.99
Boy,Head_Circumference_cm,z-score,63,2,45.16
Boy,Head_Circumference_cm,z-score,63,3,46.34
Boy,Head_Circumference_cm,z-score,64,-3,39.44
Boy,Head_Circumference_cm,z-score,64,-2,40.64
Boy,Head_Circumference_cm,z-score,64,-1,41.83
Boy,Head_Circumference_cm,z-score,64,0,43.02
Boy,Head_Circumference_cm,z-score,64,1,44.21
Boy,Head_Circumference_cm,z-score,64,2,45.4
Boy,Head_Circumference_cm,z-score,64,3,46.59
Boy,Length_cm,centile,27,3rd,28.73
Boy,Length_cm,centile,27,5th,29.2
Boy,Length_cm,centile,27,10th,29.94
Boy,Length_cm,centile,27,50th,32.71
Boy,Length_cm,centile,27,90th,35.74
Boy,Length_cm,centile,27,95th,36.65
Boy,Length_cm,centile,27,97th,37.25
Boy,Length_cm,centile,28,3rd,30.67
Boy,Length_cm,centile,28,5th,31.14
Boy,Length_cm,centile,28,10th,31.87
Boy,Length_cm,centile,28,50th,34.57
Boy,Length_cm,centile,28,90th,37.5
Boy,Length_cm,centile,28,95th,38.39
Boy,Length_cm,centile,28,97th,38.96
Boy,Length_cm,centile,29,3rd,32.53
Boy,Length_cm,centile,29,5th,32.98
Boy,Length_cm,centile,29,10th,33.7
Boy,Length_cm,centile,29,50th,36.34
Boy,Length_cm,centile,29,90th,39.19
Boy,Length_cm,centile,29,95th,40.04
Boy,Length_cm,centile,29,97th,40.6
Boy,Length_cm,centile,30,3rd,34.28
Boy,Length_cm,centile,30,5th,34.73
Boy,Length_cm,centile,30,10th,35.44
Boy,Length_cm,centile,30,50th,38.02
Boy,Length_cm,centile,30,90th,40.8
Boy,Length_cm,centile,30,95th,41.62
Boy,Length_cm,centile,30,97th,42.17
Boy,Length_cm,centile,31,3rd,35.95
Boy,Length_cm,centile,31,5th,36.39
Boy,Length_cm,centile,31,10th,37.08
Boy,Length_cm,centile,31,50th,39.62
Boy,Length_cm,centile,31,90th,42.33
Boy,Length_cm,centile,31,95th,43.14
Boy,Length_cm,centile,31,97th,43.66
Boy,Length_cm,centile,32,3rd,37.53
Boy,Length_cm,centile,32,5th,37.97
Boy,Length_cm,centile,32,10th,38.65
Boy,Length_cm,centile,32,50th,41.14
Boy,Length_cm,centile,32,90th,43.79
Boy,Length_cm,centile,32,95th,44.58
Boy,Length_cm,centile,32,97th,45.09
Boy,Length_cm,centile,33,3rd,39.03
Boy,Length_cm,centile,33,5th,39.46
Boy,Length_cm,centile,33,10th,40.13
Boy,Length_cm,centile,33,50th,42.58
Boy,Length_cm,centile,33,90th,45.19
Boy,Length_cm,centile,33,95th,45.96
Boy,Length_cm,centile,33,97th,46.46
Boy,Length_cm,centile,34,3rd,40.45
Boy,Length_cm,centile,34,5th,40.87
Boy,Length_cm,centile,34,10th,41.53
Boy,Length_cm,centile,34,50th,43.96
Boy,Length_cm,centile,34,90th,46.52
Boy,Length_cm,centile,34,95th,47.28
Boy,Length_cm,centile,34,97th,47.77
Boy,Length_cm,centile,35,3rd,41.79
Boy,Length_cm,centile,35,5th,42.21
Boy,Length_cm,centile,35,10th,42.86
Boy,Length_cm,centile,35,50th,45.26
Boy,Length_cm,centile,35,90th,47.79
Boy,Length_cm,centile,35,95th,48.54
Boy,Length_cm,centile,35,97th,49.02
Boy,Length_cm,centile,36,3rd,43.06
Boy,Length_cm,centile,36,5th,43.47
Boy,Length_cm,centile,36,10th,44.13
Boy,Length_cm,centile,36,50th,46.5
Boy,Length_cm,centile,36,90th,49.01
Boy,Length_cm,centile,36,95th,49.74
Boy,Length_cm,centile,36,97th,50.23
Boy,Length_cm,centile,37,3rd,44.26
Boy,Length_cm,centile,37,5th,44.67
Boy,Length_cm,centile,37,10th,45.32
Boy,Length_cm,centile,37,50th,47.69
Boy,Length_cm,centile,37,90th,50.17
Boy,Length_cm,centile,37,95th,50.9
Boy,Length_cm,centile,37,97th,51.38
Boy,Length_cm,centile,38,3rd,45.4
Boy,Length_cm,centile,38,5th,45.81
Boy,Length_cm,centile,38,10th,46.46
Boy,Length_cm,centile,38,50th,48.81
Boy,Length_cm,centile,38,90th,51.28
Boy,Length_cm,centile,38,95th,52.01
Boy,Length_cm,centile,38,97th,52.48
Boy,Length_cm,centile,39,3rd,46.48
Boy,Length_cm,centile,39,5th,46.89
Boy,Length_cm,centile,39,10th,47.54
Boy,Length_cm,centile,39,50th,49.89
Boy,Length_cm,centile,39,90th,52.35
Boy,Length_cm,centile,39,95th,53.07
Boy,Length_cm,centile,39,97th,53.55
Boy,Length_cm,centile,40,3rd,47.51
Boy,Length_cm,centile,40,5th,47.92
Boy,Length_cm,centile,40,10th,48.57
Boy,Length_cm,centile,40,50th,50.91
Boy,Length_cm,centile,40,90th,53.37
Boy,Length_cm,centile,40,95th,54.1
Boy,Length_cm,centile,40,97th,54.57
Boy,Length_cm,centile,41,3rd,48.48
Boy,Length_cm,centile,41,5th,48.9
Boy,Length_cm,centile,41,10th,49.55
Boy,Length_cm,centile,41,50th,51.89
Boy,Length_cm,centile,41,90th,54.35
Boy,Length_cm,centile,41,95th,55.08
Boy,Length_cm,centile,41,97th,55.55
Boy,Length_cm,centile,42,3rd,49.41
Boy,Length_cm,centile,42,5th,49.83
Boy,Length_cm,centile,42,10th,50.48
Boy,Length_cm,centile,42,50th,52.83
Boy,Length_cm,centile,42,90th,55.3
Boy,Length_cm,centile,42,95th,56.02
Boy,Length_cm,centile,42,97th,56.49
Boy,Length_cm,centile,43,3rd,50.29
Boy,Length_cm,centile,43,5th,50.71
Boy,Length_cm,centile,43,10th,51.37
Boy,Length_cm,centile,43,50th,53.73
Boy,Length_cm,centile,43,90th,56.2
Boy,Length_cm,centile,43,95th,56.93
Boy,Length_cm,centile,43,97th,57.4
Boy,Length_cm,centile,44,3rd,51.14
Boy,Length_cm,centile,44,5th,51.56
Boy,Length_cm,centile,44,10th,52.21
Boy,Length_cm,centile,44,50th,54.59
Boy,Length_cm,centile,44,90th,57.08
Boy,Length_cm,centile,44,95th,57.81
Boy,Length_cm,centile,44,97th,58.28
Boy,Length_cm,centile,45,3rd,51.94
Boy,Length_cm,centile,45,5th,52.36
Boy,Length_cm,centile,45,10th,53.03
Boy,Length_cm,centile,45,50th,55.42
Boy,Length_cm,centile,45,90th,57.92
Boy,Length_cm,centile,45,95th,58.65
Boy,Length_cm,centile,45,97th,59.13
Boy,Length_cm,centile,46,3rd,52.71
Boy,Length_cm,centile,46,5th,53.14
Boy,Length_cm,centile,46,10th,53.8
Boy,Length_cm,centile,46,50th,56.21
Boy,Length_cm,centile,46,90th,58.73
Boy,Length_cm,centile,46,95th,59.47
Boy,Length_cm,centile,46,97th,59.95
Boy,Length_cm,centile,47,3rd,53.44
Boy,Length_cm,centile,47,5th,53.87
Boy,Length_cm,centile,47,10th,54.55
Boy,Length_cm,centile,47,50th,56.98
Boy,Length_cm,centile,47,90th,59.51
Boy,Length_cm,centile,47,95th,60.26
Boy,Length_cm,centile,47,97th,60.74
Boy,Length_cm,centile,48,3rd,54.15
Boy,Length_cm,centile,48,5th,54.58
Boy,Length_cm,centile,48,10th,55.26
Boy,Length_cm,centile,48,50th,57.71
Boy,Length_cm,centile,48,90th,60.27
Boy,Length_cm,centile,48,95th,61.02
Boy,Length_cm,centile,48,97th,61.51
Boy,Length_cm,centile,49,3rd,54.82
Boy,Length_cm,centile,49,5th,55.26
Boy,Length_cm,centile,49,10th,55.95
Boy,Length_cm,centile,49,50th,58.42
Boy,Length_cm,centile,49,90th,61.0
Boy,Length_cm,centile,49,95th,61.76
Boy,Length_cm,centile,49,97th,62.25
Boy,Length_cm,centile,50,3rd,55.47
Boy,Length_cm,centile,50,5th,55.91
Boy,Length_cm,centile,50,10th,56.61
Boy,Length_cm,centile,50,50th,59.1
Boy,Length_cm,centile,50,90th,61.71
Boy,Length_cm,centile,50,95th,62.47
Boy,Length_cm,centile,50,97th,62.97
Boy,Length_cm,centile,51,3rd,56.09
Boy,Length_cm,centile,51,5th,56.54
Boy,Length_cm,centile,51,10th,57.24
Boy,Length_cm,centile,51,50th,59.76
Boy,Length_cm,centile,51,90th,62.4
Boy,Length_cm,centile,51,95th,63.17
Boy,Length_cm,centile,51,97th,63.67
Boy,Length_cm,centile,52,3rd,56.69
Boy,Length_cm,centile,52,5th,57.14
Boy,Length_cm,centile,52,10th,57.85
Boy,Length_cm,centile,52,50th,60.4
Boy,Length_cm,centile,52,90th,63.06
Boy,Length_cm,centile,52,95th,63.84
Boy,Length_cm,centile,52,97th,64.35
Boy,Length_cm,centile,53,3rd,57.27
Boy,Length_cm,centile,53,5th,57.73
Boy,Length_cm,centile,53,10th,58.44
Boy,Length_cm,centile,53,50th,61.02
Boy,Length_cm,centile,53,90th,63.71
Boy,Length_cm,centile,53,95th,64.49
Boy,Length_cm,centile,53,97th,65.01
Boy,Length_cm,centile,54,3rd,57.83
Boy,Length_cm,centile,54,5th,58.29
Boy,Length_cm,centile,54,10th,59.01
Boy,Length_cm,centile,54,50th,61.62
Boy,Length_cm,centile,54,90th,64.33
Boy,Length_cm,centile,54,95th,65.13
Boy,Length_cm,centile,54,97th,65.65
Boy,Length_cm,centile,55,3rd,58.37
Boy,Length_cm,centile,55,5th,58.83
Boy,Length_cm,centile,55,10th,59.56
Boy,Length_cm,centile,55,50th,62.2
Boy,Length_cm,centile,55,90th,64.94
Boy,Length_cm,centile,55,95th,65.75
Boy,Length_cm,centile,55,97th,66.27
Boy,Length_cm,centile,56,3rd,58.89
Boy,Length_cm,centile,56,5th,59.36
Boy,Length_cm,centile,56,10th,60.1
Boy,Length_cm,centile,56,50th,62.76
Boy,Length_cm,centile,56,90th,65.54
Boy,Length_cm,centile,56,95th,66.35
Boy,Length_cm,centile,56,97th,66.88
Boy,Length_cm,centile,57,3rd,59.39
Boy,Length_cm,centile,57,5th,59.87
Boy,Length_cm,centile,57,10th,60.61
Boy,Length_cm,centile,57,50th,63.3
Boy,Length_cm,centile,57,90th,66.12
Boy,Length_cm,centile,57,95th,66.94
Boy,Length_cm,centile,57,97th,67.48
Boy,Length_cm,centile,58,3rd,59.88
Boy,Length_cm,centile,58,5th,60.36
Boy,Length_cm,centile,58,10th,61.11
Boy,Length_cm,centile,58,50th,63.84
Boy,Length_cm,centile,58,90th,66.68
Boy,Length_cm,centile,58,95th,67.51
Boy,Length_cm,centile,58,97th,68.06
Boy,Length_cm,centile,59,3rd,60.35
Boy,Length_cm,centile,59,5th,60.84
Boy,Length_cm,centile,59,10th,61.6
Boy,Length_cm,centile,59,50th,64.35
Boy,Length_cm,centile,59,90th,67.23
Boy,Length_cm,centile,59,95th,68.07
Boy,Length_cm,centile,59,97th,68.62
Boy,Length_cm,centile,60,3rd,60.81
Boy,Length_cm,centile,60,5th,61.3
Boy,Length_cm,centile,60,10th,62.07
Boy,Length_cm,centile,60,50th,64.86
Boy,Length_cm,centile,60,90th,67.77
Boy,Length_cm,centile,60,95th,68.62
Boy,Length_cm,centile,60,97th,69.18
Boy,Length_cm,centile,61,3rd,61.26
Boy,Length_cm,centile,61,5th,61.75
Boy,Length_cm,centile,61,10th,62.53
Boy,Length_cm,centile,61,50th,65.35
Boy,Length_cm,centile,61,90th,68.29
Boy,Length_cm,centile,61,95th,69.15
Boy,Length_cm,centile,61,97th,69.72
Boy,Length_cm,centile,62,3rd,61.69
Boy,Length_cm,centile,62,5th,62.19
Boy,Length_cm,centile,62,10th,62.98
Boy,Length_cm,centile,62,50th,65.83
Boy,Length_cm,centile,62,90th,68.8
Boy,Length_cm,centile,62,95th,69.68
Boy,Length_cm,centile,62,97th,70.24
Boy,Length_cm,centile,63,3rd,62.11
Boy,Length_cm,centile,63,5th,62.62
Boy,Length_cm,centile,63,10th,63.42
Boy,Length_cm,centile,63,50th,66.3
Boy,Length_cm,centile,63,90th,69.31
Boy,Length_cm,centile,63,95th,70.19
Boy,Length_cm,centile,63,97th,70.76
Boy,Length_cm,centile,64,3rd,62.52
Boy,Length_cm,centile,64,5th,63.04
Boy,Length_cm,centile,64,10th,63.84
Boy,Length_cm,centile,64,50th,66.75
Boy,Length_cm,centile,64,90th,69.8
Boy,Length_cm,centile,64,95th,70.69
Boy,Length_cm,centile,64,97th,71.27
Boy,Length_cm,z-score,27,-3,26.59
Boy,Length_cm,z-score,27,-2,28.49
Boy,Length_cm,z-score,27,-1,30.53
Boy,Length_cm,z-score,27,0,32.71
Boy,Length_cm,z-score,27,1,35.05
Boy,Length_cm,z-score,27,2,37.56
Boy,Length_cm,z-score,27,3,40.25
Boy,Length_cm,z-score,28,-3,28.56
Boy,Length_cm,z-score,28,-2,30.44
Boy,Length_cm,z-score,28,-1,32.44
Boy,Length_cm,z-score,28,0,34.57
Boy,Length_cm,z-score,28,1,36.84
Boy,Length_cm,z-score,28,2,39.26
Boy,Length_cm,z-score,28,3,41.84
Boy,Length_cm,z-score,29,-3,30.45
Boy,Length_cm,z-score,29,-2,32.3
Boy,Length_cm,z-score,29,-1,34.26
Boy,Length_cm,z-score,29,0,36.34
Boy,Length_cm,z-score,29,1,38.55
Boy,Length_cm,z-score,29,2,40.89
Boy,Length_cm,z-score,29,3,43.37
Boy,Length_cm,z-score,30,-3,32.24
Boy,Length_cm,z-score,30,-2,34.06
Boy,Length_cm,z-score,30,-1,35.99
Boy,Length_cm,z-score,30,0,38.02
Boy,Length_cm,z-score,30,1,40.17
Boy,Length_cm,z-score,30,2,42.45
Boy,Length_cm,z-score,30,3,44.85
Boy,Length_cm,z-score,31,-3,33.93
Boy,Length_cm,z-score,31,-2,35.73
Boy,Length_cm,z-score,31,-1,37.63
Boy,Length_cm,z-score,31,0,39.62
Boy,Length_cm,z-score,31,1,41.72
Boy,Length_cm,z-score,31,2,43.93
Boy,Length_cm,z-score,31,3,46.26
Boy,Length_cm,z-score,32,-3,35.54
Boy,Length_cm,z-score,32,-2,37.31
Boy,Length_cm,z-score,32,-1,39.18
Boy,Length_cm,z-score,32,0,41.14
Boy,Length_cm,z-score,32,1,43.2
Boy,Length_cm,z-score,32,2,45.36
Boy,Length_cm,z-score,32,3,47.63
Boy,Length_cm,z-score,33,-3,37.05
Boy,Length_cm,z-score,33,-2,38.81
Boy,Length_cm,z-score,33,-1,40.65
Boy,Length_cm,z-score,33,0,42.58
Boy,Length_cm,z-score,33,1,44.6
Boy,Length_cm,z-score,33,2,46.72
Boy,Length_cm,z-score,33,3,48.94
Boy,Length_cm,z-score,34,-3,38.49
Boy,Length_cm,z-score,34,-2,40.23
Boy,Length_cm,z-score,34,-1,42.05
Boy,Length_cm,z-score,34,0,43.96
Boy,Length_cm,z-score,34,1,45.95
Boy,Length_cm,z-score,34,2,48.03
Boy,Length_cm,z-score,34,3,50.2
Boy,Length_cm,z-score,35,-3,39.84
Boy,Length_cm,z-score,35,-2,41.57
Boy,Length_cm,z-score,35,-1,43.38
Boy,Length_cm,z-score,35,0,45.26
Boy,Length_cm,z-score,35,1,47.23
Boy,Length_cm,z-score,35,2,49.28
Boy,Length_cm,z-score,35,3,51.41
Boy,Length_cm,z-score,36,-3,41.12
Boy,Length_cm,z-score,36,-2,42.84
Boy,Length_cm,z-score,36,-1,44.64
Boy,Length_cm,z-score,36,0,46.5
Boy,Length_cm,z-score,36,1,48.45
Boy,Length_cm,z-score,36,2,50.47
Boy,Length_cm,z-score,36,3,52.58
Boy,Length_cm,z-score,37,-3,42.33
Boy,Length_cm,z-score,37,-2,44.05
Boy,Length_cm,z-score,37,-1,45.83
Boy,Length_cm,z-score,37,0,47.69
Boy,Length_cm,z-score,37,1,49.62
Boy,Length_cm,z-score,37,2,51.62
Boy,Length_cm,z-score,37,3,53.71
Boy,Length_cm,z-score,38,-3,43.48
Boy,Length_cm,z-score,38,-2,45.19
Boy,Length_cm,z-score,38,-1,46.97
Boy,Length_cm,z-score,38,0,48.81
Boy,Length_cm,z-score,38,1,50.73
Boy,Length_cm,z-score,38,2,52.73
Boy,Length_cm,z-score,38,3,54.8
Boy,Length_cm,z-score,39,-3,44.56
Boy,Length_cm,z-score,39,-2,46.27
Boy,Length_cm,z-score,39,-1,48.04
Boy,Length_cm,z-score,39,0,49.89
Boy,Length_cm,z-score,39,1,51.8
Boy,Length_cm,z-score,39,2,53.79
Boy,Length_cm,z-score,39,3,55.85
Boy,Length_cm,z-score,40,-3,45.59
Boy,Length_cm,z-score,40,-2,47.3
Boy,Length_cm,z-score,40,-1,49.07
Boy,Length_cm,z-score,40,0,50.91
Boy,Length_cm,z-score,40,1,52.82
Boy,Length_cm,z-score,40,2,54.81
Boy,Length_cm,z-score,40,3,56.86
Boy,Length_cm,z-score,41,-3,46.56
Boy,Length_cm,z-score,41,-2,48.27
Boy,Length_cm,z-score,41,-1,50.05
Boy,Length_cm,z-score,41,0,51.89
Boy,Length_cm,z-score,41,1,53.81
Boy,Length_cm,z-score,41,2,55.79
Boy,Length_cm,z-score,41,3,57.84
Boy,Length_cm,z-score,42,-3,47.48
Boy,Length_cm,z-score,42,-2,49.2
Boy,Length_cm,z-score,42,-1,50.98
Boy,Length_cm,z-score,42,0,52.83
Boy,Length_cm,z-score,42,1,54.75
Boy,Length_cm,z-score,42,2,56.73
Boy,Length_cm,z-score,42,3,58.79
Boy,Length_cm,z-score,43,-3,48.35
Boy,Length_cm,z-score,43,-2,50.08
Boy,Length_cm,z-score,43,-1,51.87
Boy,Length_cm,z-score,43,0,53.73
Boy,Length_cm,z-score,43,1,55.65
Boy,Length_cm,z-score,43,2,57.65
Boy,Length_cm,z-score,43,3,59.71
Boy,Length_cm,z-score,44,-3,49.18
Boy,Length_cm,z-score,44,-2,50.92
Boy,Length_cm,z-score,44,-1,52.73
Boy,Length_cm,z-score,44,0,54.59
Boy,Length_cm,z-score,44,1,56.52
Boy,Length_cm,z-score,44,2,58.52
Boy,Length_cm,z-score,44,3,60.6
Boy,Length_cm,z-score,45,-3,49.97
Boy,Length_cm,z-score,45,-2,51.73
Boy,Length_cm,z-score,45,-1,53.54
Boy,Length_cm,z-score,45,0,55.42
Boy,Length_cm,z-score,45,1,57.36
Boy,Length_cm,z-score,45,2,59.37
Boy,Length_cm,z-score,45,3,61.46
Boy,Length_cm,z-score,46,-3,50.73
Boy,Length_cm,z-score,46,-2,52.49
Boy,Length_cm,z-score,46,-1,54.32
Boy,Length_cm,z-score,46,0,56.21
Boy,Length_cm,z-score,46,1,58.17
Boy,Length_cm,z-score,46,2,60.19
Boy,Length_cm,z-score,46,3,62.29
Boy,Length_cm,z-score,47,-3,51.45
Boy,Length_cm,z-score,47,-2,53.23
Boy,Length_cm,z-score,47,-1,55.07
Boy,Length_cm,z-score,47,0,56.98
Boy,Length_cm,z-score,47,1,58.95
Boy,Length_cm,z-score,47,2,60.99
Boy,Length_cm,z-score,47,3,63.1
Boy,Length_cm,z-score,48,-3,52.13
Boy,Length_cm,z-score,48,-2,53.93
Boy,Length_cm,z-score,48,-1,55.79
Boy,Length_cm,z-score,48,0,57.71
Boy,Length_cm,z-score,48,1,59.7
Boy,Length_cm,z-score,48,2,61.76
Boy,Length_cm,z-score,48,3,63.89
Boy,Length_cm,z-score,49,-3,52.79
Boy,Length_cm,z-score,49,-2,54.6
Boy,Length_cm,z-score,49,-1,56.48
Boy,Length_cm,z-score,49,0,58.42
Boy,Length_cm,z-score,49,1,60.43
Boy,Length_cm,z-score,49,2,62.5
Boy,Length_cm,z-score,49,3,64.65
Boy,Length_cm,z-score,50,-3,53.42
Boy,Length_cm,z-score,50,-2,55.25
Boy,Length_cm,z-score,50,-1,57.14
Boy,Length_cm,z-score,50,0,59.1
Boy,Length_cm,z-score,50,1,61.13
Boy,Length_cm,z-score,50,2,63.23
Boy,Length_cm,z-score,50,3,65.39
Boy,Length_cm,z-score,51,-3,54.02
Boy,Length_cm,z-score,51,-2,55.87
Boy,Length_cm,z-score,51,-1,57.78
Boy,Length_cm,z-score,51,0,59.76
Boy,Length_cm,z-score,51,1,61.81
Boy,Length_cm,z-score,51,2,63.93
Boy,Length_cm,z-score,51,3,66.12
Boy,Length_cm,z-score,52,-3,54.6
Boy,Length_cm,z-score,52,-2,56.47
Boy,Length_cm,z-score,52,-1,58.4
Boy,Length_cm,z-score,52,0,60.4
Boy,Length_cm,z-score,52,1,62.47
Boy,Length_cm,z-score,52,2,64.61
Boy,Length_cm,z-score,52,3,66.82
Boy,Length_cm,z-score,53,-3,55.15
Boy,Length_cm,z-score,53,-2,57.04
Boy,Length_cm,z-score,53,-1,59.0
Boy,Length_cm,z-score,53,0,61.02
Boy,Length_cm,z-score,53,1,63.11
Boy,Length_cm,z-score,53,2,65.27
Boy,Length_cm,z-score,53,3,67.51
Boy,Length_cm,z-score,54,-3,55.68
Boy,Length_cm,z-score,54,-2,57.6
Boy,Length_cm,z-score,54,-1,59.57
Boy,Length_cm,z-score,54,0,61.62
Boy,Length_cm,z-score,54,1,63.73
Boy,Length_cm,z-score,54,2,65.92
Boy,Length_cm,z-score,54,3,68.18
Boy,Length_cm,z-score,55,-3,56.2
Boy,Length_cm,z-score,55,-2,58.13
Boy,Length_cm,z-score,55,-1,60.13
Boy,Length_cm,z-score,55,0,62.2
Boy,Length_cm,z-score,55,1,64.33
Boy,Length_cm,z-score,55,2,66.54
Boy,Length_cm,z-score,55,3,68.83
Boy,Length_cm,z-score,56,-3,56.7
Boy,Length_cm,z-score,56,-2,58.65
Boy,Length_cm,z-score,56,-1,60.67
Boy,Length_cm,z-score,56,0,62.76
Boy,Length_cm,z-score,56,1,64.92
Boy,Length_cm,z-score,56,2,67.16
Boy,Length_cm,z-score,56,3,69.47
Boy,Length_cm,z-score,57,-3,57.17
Boy,Length_cm,z-score,57,-2,59.15
Boy,Length_cm,z-score,57,-1,61.19
Boy,Length_cm,z-score,57,0,63.3
Boy,Length_cm,z-score,57,1,65.49
Boy,Length_cm,z-score,57,2,67.75
Boy,Length_cm,z-score,57,3,70.09
Boy,Length_cm,z-score,58,-3,57.64
Boy,Length_cm,z-score,58,-2,59.63
Boy,Length_cm,z-score,58,-1,61.7
Boy,Length_cm,z-score,58,0,63.84
Boy,Length_cm,z-score,58,1,66.05
Boy,Length_cm,z-score,58,2,68.34
Boy,Length_cm,z-score,58,3,70.7
Boy,Length_cm,z-score,59,-3,58.08
Boy,Length_cm,z-score,59,-2,60.1
Boy,Length_cm,z-score,59,-1,62.19
Boy,Length_cm,z-score,59,0,64.35
Boy,Length_cm,z-score,59,1,66.59
Boy,Length_cm,z-score,59,2,68.9
Boy,Length_cm,z-score,59,3,71.3
Boy,Length_cm,z-score,60,-3,58.52
Boy,Length_cm,z-score,60,-2,60.56
Boy,Length_cm,z-score,60,-1,62.67
Boy,Length_cm,z-score,60,0,64.86
Boy,Length_cm,z-score,60,1,67.12
Boy,Length_cm,z-score,60,2,69.46
Boy,Length_cm,z-score,60,3,71.88
Boy,Length_cm,z-score,61,-3,58.94
Boy,Length_cm,z-score,61,-2,61.0
Boy,Length_cm,z-score,61,-1,63.14
Boy,Length_cm,z-score,61,0,65.35
Boy,Length_cm,z-score,61,1,67.64
Boy,Length_cm,z-score,61,2,70.0
Boy,Length_cm,z-score,61,3,72.45
Boy,Length_cm,z-score,62,-3,59.35
Boy,Length_cm,z-score,62,-2,61.43
Boy,Length_cm,z-score,62,-1,63.59
Boy,Length_cm,z-score,62,0,65.83
Boy,Length_cm,z-score,62,1,68.14
Boy,Length_cm,z-score,62,2,70.54
Boy,Length_cm,z-score,62,3,73.02
Boy,Length_cm,z-score,63,-3,59.75
Boy,Length_cm,z-score,63,-2,61.85
Boy,Length_cm,z-score,63,-1,64.04
Boy,Length_cm,z-score,63,0,66.3
Boy,Length_cm,z-score,63,1,68.64
Boy,Length_cm,z-score,63,2,71.06
Boy,Length_cm,z-score,63,3,73.57
Boy,Length_cm,z-score,64,-3,60.13
Boy,Length_cm,z-score,64,-2,62.26
Boy,Length_cm,z-score,64,-1,64.47
Boy,Length_cm,z-score,64,0,66.75
Boy,Length_cm,z-score,64,1,69.12
Boy,Length_cm,z-score,64,2,71.57
Boy,Length_cm,z-score,64,3,74.11
Boy,Weight_kg,centile,27,3rd,0.45
Boy,Weight_kg,centile,27,5th,0.48
Boy,Weight_kg,centile,27,10th,0.51
Boy,Weight_kg,centile,27,50th,0.67
Boy,Weight_kg,centile,27,90th,0.88
Boy,Weight_kg,centile,27,95th,0.95
Boy,Weight_kg,centile,27,97th,0.99
Boy,Weight_kg,centile,28,3rd,0.57
Boy,Weight_kg,centile,28,5th,0.6
Boy,Weight_kg,centile,28,10th,0.64
Boy,Weight_kg,centile,28,50th,0.83
Boy,Weight_kg,centile,28,90th,1.07
Boy,Weight_kg,centile,28,95th,1.15
Boy,Weight_kg,centile,28,97th,1.2
Boy,Weight_kg,centile,29,3rd,0.7
Boy,Weight_kg,centile,29,5th,0.74
Boy,Weight_kg,centile,29,10th,0.79
Boy,Weight_kg,centile,29,50th,1.0
Boy,Weight_kg,centile,29,90th,1.27
Boy,Weight_kg,centile,29,95th,1.37
Boy,Weight_kg,centile,29,97th,1.43
Boy,Weight_kg,centile,30,3rd,0.85
Boy,Weight_kg,centile,30,5th,0.88
Boy,Weight_kg,centile,30,10th,0.94
Boy,Weight_kg,centile,30,50th,1.19
Boy,Weight_kg,centile,30,90th,1.5
Boy,Weight_kg,centile,30,95th,1.6
Boy,Weight_kg,centile,30,97th,1.67
Boy,Weight_kg,centile,31,3rd,1.0
Boy,Weight_kg,centile,31,5th,1.04
Boy,Weight_kg,centile,31,10th,1.11
Boy,Weight_kg,centile,31,50th,1.39
Boy,Weight_kg,centile,31,90th,1.73
Boy,Weight_kg,centile,31,95th,1.84
Boy,Weight_kg,centile,31,97th,1.92
Boy,Weight_kg,centile,32,3rd,1.17
Boy,Weight_kg,centile,32,5th,1.21
Boy,Weight_kg,centile,32,10th,1.29
Boy,Weight_kg,centile,32,50th,1.6
Boy,Weight_kg,centile,32,90th,1.98
Boy,Weight_kg,centile,32,95th,2.1
Boy,Weight_kg,centile,32,97th,2.18
Boy,Weight_kg,centile,33,3rd,1.34
Boy,Weight_kg,centile,33,5th,1.39
Boy,Weight_kg,centile,33,10th,1.47
Boy,Weight_kg,centile,33,50th,1.81
Boy,Weight_kg,centile,33,90th,2.23
Boy,Weight_kg,centile,33,95th,2.36
Boy,Weight_kg,centile,33,97th,2.46
Boy,Weight_kg,centile,34,3rd,1.51
Boy,Weight_kg,centile,34,5th,1.57
Boy,Weight_kg,centile,34,10th,1.66
Boy,Weight_kg,centile,34,50th,2.04
Boy,Weight_kg,centile,34,90th,2.49
Boy,Weight_kg,centile,34,95th,2.64
Boy,Weight_kg,centile,34,97th,2.74
Boy,Weight_kg,centile,35,3rd,1.7
Boy,Weight_kg,centile,35,5th,1.76
Boy,Weight_kg,centile,35,10th,1.86
Boy,Weight_kg,centile,35,50th,2.26
Boy,Weight_kg,centile,35,90th,2.75
Boy,Weight_kg,centile,35,95th,2.91
Boy,Weight_kg,centile,35,97th,3.02
Boy,Weight_kg,centile,36,3rd,1.88
Boy,Weight_kg,centile,36,5th,1.95
Boy,Weight_kg,centile,36,10th,2.06
Boy,Weight_kg,centile,36,50th,2.5
